driverId,week,hours-logged,miles-logged
74,40,52,3500
104,50,63,100
53,51,67,800
57,25,72,3400
16,50,79,2100
78,34,62,900
70,35,56,2600
49,36,64,100
75,3,64,2000
90,35,57,3600
87,48,74,1600
81,25,58,3000
37,4,65,2600
91,34,62,2200
73,38,60,0
16,26,51,1200
11,20,59,3300
72,17,52,1400
69,10,76,1300
40,2,71,2900
39,44,72,300
10,21,76,1800
81,33,69,2400
33,3,57,900
12,11,51,2300
54,7,63,1200
31,17,75,1000
43,44,69,1700
10,38,71,1000
101,48,56,3000
98,48,75,3700
102,2,80,1400
83,18,62,2500
61,26,61,1900
68,49,70,2400
18,27,70,3000
41,32,51,1700
39,18,50,3300
97,32,71,2800
37,37,79,3400
26,18,60,1900
33,9,77,1700
83,26,73,200
47,18,59,2000
67,35,75,1100
99,35,57,1000
73,21,61,700
80,50,73,2600
31,16,52,3800
73,35,68,3600
23,47,71,1400
106,48,72,0
103,45,74,200
44,36,59,1800
33,2,77,2400
26,28,77,1600
50,21,80,1200
66,30,67,2500
104,18,80,200
26,32,77,3700
53,18,53,2500
92,8,55,1600
58,44,64,700
57,33,75,2400
31,34,56,300
108,44,73,2200
88,38,73,1300
82,21,55,1400
82,6,50,2500
42,28,66,2700
63,5,78,3500
97,42,69,3600
19,36,50,3600
48,41,59,1500
63,18,78,3100
71,31,72,1200
109,9,75,3900
73,15,57,800
68,8,71,2600
16,38,61,3700
98,32,58,100
45,36,66,3600
78,33,56,2200
45,36,66,1200
36,5,74,3500
51,7,58,1600
71,27,50,1200
23,15,61,800
67,17,78,500
98,15,74,3100
84,34,65,3800
66,6,72,2900
54,22,70,1700
42,23,52,3600
79,44,59,0
73,18,72,300
93,49,59,400
49,30,57,800
11,47,61,1000
93,9,61,1000
56,22,67,1700
63,20,78,3100
44,15,67,3900
64,25,65,300
75,28,66,1200
71,16,55,300
102,2,53,1700
100,42,78,2800
53,50,54,1100
100,20,52,1200
47,39,80,1100
71,47,73,2800
82,23,64,100
22,26,67,1900
38,43,50,0
30,27,53,3300
71,2,80,1300
101,37,66,3300
46,37,51,2400
56,23,69,2600
74,4,70,300
22,10,60,2900
92,27,63,1800
100,33,61,3900
31,21,76,2900
28,37,53,0
108,31,61,2700
20,17,76,1900
77,1,74,700
90,43,78,1500
60,23,57,2400
44,11,50,1100
38,21,77,200
102,51,72,1200
61,49,62,1800
42,26,67,3100
72,20,59,4000
82,17,55,1800
64,33,66,1500
11,12,72,1900
29,38,80,2000
77,30,63,300
81,8,61,0
22,31,51,3700
79,7,68,3300
54,50,61,2100
74,41,54,2800
18,33,67,3400
85,37,57,1000
14,52,59,2900
19,40,62,0
50,9,78,2500
21,17,53,1800
22,51,76,2300
71,47,51,2700
53,19,61,3000
90,21,78,2200
17,33,71,2200
13,37,67,1900
72,44,79,1200
44,17,68,1200
24,24,67,2300
48,40,60,2700
69,15,57,300
75,33,66,200
79,33,72,0
28,28,71,2900
83,1,70,1400
108,19,54,900
36,30,74,1100
74,2,75,3600
93,35,70,2300
62,17,69,1500
43,43,60,700
71,35,68,1200
41,27,54,3500
103,47,72,3600
24,21,72,2800
105,31,79,2600
103,14,54,900
47,21,68,2500
103,2,60,3700
30,19,80,4000
61,36,77,3600
44,6,79,1200
79,25,76,700
78,3,78,1700
89,22,69,2000
39,52,73,3100
91,34,76,3000
50,36,65,1800
62,13,71,800
69,35,62,2600
31,40,57,2500
38,13,65,900
74,14,77,2900
37,1,68,3500
60,21,57,1400
42,37,79,400
94,20,50,1000
107,8,60,0
49,50,78,1500
95,39,64,100
15,39,50,3800
25,50,65,500
87,14,58,3000
105,41,61,2500
58,49,53,3600
26,42,53,100
43,39,62,1700
52,23,57,2300
69,43,55,2000
81,34,62,2300
48,47,56,3600
76,51,76,1300
40,4,50,1800
43,9,79,2800
86,28,67,3200
93,22,72,1400
109,21,78,1700
59,5,75,600
95,13,57,3900
62,13,62,1700
73,5,53,3500
102,45,68,1700
21,11,75,1900
87,30,62,0
50,6,77,1200
19,47,71,3800
81,3,78,1500
97,4,52,2600
52,43,57,2000
99,19,78,2700
91,47,73,900
55,47,72,1200
100,44,79,3000
15,1,59,1400
39,23,55,3900
101,4,60,2400
74,24,51,1300
74,31,80,3900
53,11,66,2500
97,16,61,2200
88,7,51,100
56,26,70,400
39,32,53,3000
83,35,53,1500
63,8,79,3300
77,8,73,1600
44,17,80,1200
70,10,74,3500
58,41,50,2400
49,35,50,1800
32,9,77,3800
84,36,76,100
15,30,51,1800
84,2,64,400
109,30,80,700
105,36,68,3200
27,41,68,2600
15,18,71,1200
34,37,68,4000
86,10,56,900
69,41,75,0
52,10,55,600
36,46,70,3900
43,26,74,4000
64,26,55,1000
76,1,71,2800
12,30,69,900
91,40,72,3000
56,4,78,1700
36,15,58,1000
13,10,51,300
85,38,60,900
97,15,59,1300
33,22,58,3500
94,6,77,1100
72,10,68,700
80,4,60,700
82,40,53,2000
54,26,72,2300
83,6,57,3100
50,16,69,1000
33,2,78,2000
39,50,64,2200
94,33,75,2900
101,27,58,3200
100,11,53,0
51,1,66,4000
32,9,56,1900
80,36,67,2200
26,28,74,600
85,38,58,1200
108,1,66,1100
59,44,80,2100
93,3,71,2800
74,6,65,2500
88,3,59,3000
43,16,78,1700
57,48,59,3100
39,26,72,1200
47,32,68,3700
49,2,68,700
23,13,63,1200
16,27,68,3500
96,40,64,2800
88,32,72,3800
70,1,51,600
83,41,51,400
73,24,65,3400
58,31,79,2700
24,51,67,500
39,35,62,1300
76,42,64,2300
82,13,72,3300
61,35,51,1100
55,11,51,2100
109,19,68,200
65,22,64,4000
97,1,80,2000
10,38,59,1700
86,19,59,3600
104,38,67,4000
90,39,58,1600
87,3,50,2600
25,7,78,700
52,34,68,1400
99,30,80,4000
75,14,63,3800
79,19,78,2000
80,33,60,200
59,21,71,1600
95,18,74,3300
100,44,70,1500
69,12,53,1800
11,49,60,2900
36,3,74,900
24,11,56,2800
109,21,66,2800
95,9,52,2100
91,47,50,1700
58,21,53,1100
75,24,71,300
66,46,76,200
28,51,53,1600
70,15,68,2000
19,40,78,2200
68,17,80,500
48,2,57,3700
26,5,76,4000
96,3,54,0
108,43,53,3000
49,20,65,2700
33,22,66,500
87,6,78,1500
52,17,70,2800
44,11,61,2800
72,35,68,1500
77,32,66,100
92,51,69,800
84,39,68,500
31,20,55,2300
33,40,61,2400
21,23,73,1100
19,9,78,2800
108,38,67,1500
89,6,58,3900
97,36,55,2000
44,41,50,1600
13,7,55,0
55,2,66,3600
17,50,50,3400
74,49,80,3200
96,9,61,600
18,23,77,1900
40,21,70,0
101,43,55,1700
89,2,65,700
35,42,62,2800
96,51,76,900
93,3,54,1400
98,47,57,3600
55,14,79,1800
99,35,67,1000
69,41,78,900
20,46,79,1700
52,26,56,3600
101,28,54,500
99,42,72,4000
25,42,62,3500
52,13,50,3600
105,19,70,1500
11,10,65,1000
106,27,75,1200
64,14,52,2200
46,51,58,3900
25,4,52,800
34,46,63,1000
92,2,75,3900
80,11,59,400
11,49,76,700
35,8,53,3800
54,36,56,800
96,47,77,500
96,51,79,1600
75,29,58,500
58,15,75,300
70,11,69,1600
14,33,69,2700
48,52,73,3300
72,13,57,300
24,11,64,1800
66,41,78,3700
50,29,71,1400
64,35,65,2300
74,36,75,1900
19,21,58,700
51,39,78,200
88,51,52,3000
87,45,71,2900
25,17,75,800
15,18,61,3600
39,27,78,1300
57,37,65,2000
11,19,54,800
10,40,69,1800
33,25,75,3800
104,8,56,3900
100,17,67,2100
62,49,50,2500
52,19,67,800
105,45,76,1200
92,25,53,2400
56,2,75,3400
89,5,61,2500
34,14,70,1400
27,27,66,2100
22,27,55,2200
31,25,71,1500
63,40,58,500
17,4,65,600
33,5,70,2600
87,28,57,3700
47,16,67,3400
27,44,57,2600
14,31,72,2800
72,50,76,400
38,10,66,1400
22,8,79,3800
98,36,70,1100
36,44,57,2700
27,27,76,800
23,21,54,2000
71,17,76,2200
89,39,73,1200
49,49,51,3400
67,43,65,3400
59,21,58,2100
85,26,76,1300
80,29,78,1100
28,28,71,200
63,1,55,2300
93,26,77,800
22,52,72,1200
66,37,70,800
56,17,56,1300
84,42,54,1000
103,12,55,3400
73,51,76,1700
25,36,72,400
56,45,75,1800
66,7,65,1900
71,30,58,700
45,12,55,2000
39,19,76,1400
15,1,56,2700
13,17,77,3700
59,42,69,800
36,10,75,2900
101,4,64,3600
40,30,59,500
75,31,51,4000
32,20,78,2500
71,22,54,1400
18,39,63,3900
89,8,57,2900
102,45,56,1800
55,29,65,2900
90,47,69,600
102,51,77,3800
80,23,52,200
39,50,63,1600
69,11,63,0
70,24,78,3000
43,28,69,500
72,5,69,1700
40,14,59,900
102,4,79,1900
73,1,71,3800
50,40,71,3500
101,19,66,3400
89,38,51,3500
104,13,74,2400
98,8,60,2200
104,12,67,1100
78,51,73,3500
25,23,71,2500
27,34,73,2500
65,50,58,1400
72,47,50,2000
82,4,66,4000
99,50,73,1300
59,37,54,1400
33,48,55,2600
91,21,50,1100
31,32,79,500
15,1,79,1100
107,1,65,700
87,3,56,3400
98,34,51,300
79,2,64,2600
44,17,74,1700
11,11,80,3700
